zone_id,zone_name,lat,lon,Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
9,Perambur,13.1070,80.2320,4:45:00 PM,19,Thursday,110,23,31,4,168,high
9,Perambur,13.1070,80.2320,5:00:00 PM,19,Thursday,103,23,36,4,166,high
9,Perambur,13.1070,80.2320,5:15:00 PM,19,Thursday,133,15,28,6,182,heavy
9,Perambur,13.1070,80.2320,5:30:00 PM,19,Thursday,90,32,24,4,150,high
9,Perambur,13.1070,80.2320,5:45:00 PM,19,Thursday,80,20,19,4,123,normal
9,Perambur,13.1070,80.2320,6:00:00 PM,19,Thursday,98,13,32,6,149,high
9,Perambur,13.1070,80.2320,6:15:00 PM,19,Thursday,95,27,41,5,168,high
9,Perambur,13.1070,80.2320,6:30:00 PM,19,Thursday,90,24,31,4,149,high
9,Perambur,13.1070,80.2320,6:45:00 PM,19,Thursday,45,5,11,13,74,normal
9,Perambur,13.1070,80.2320,7:00:00 PM,19,Thursday,78,16,8,6,108,normal
9,Perambur,13.1070,80.2320,7:15:00 PM,19,Thursday,44,14,18,28,104,normal
9,Perambur,13.1070,80.2320,7:30:00 PM,19,Thursday,86,20,15,6,127,normal
9,Perambur,13.1070,80.2320,7:45:00 PM,19,Thursday,49,8,16,26,99,normal
9,Perambur,13.1070,80.2320,8:00:00 PM,19,Thursday,73,14,13,5,105,normal
9,Perambur,13.1070,80.2320,8:15:00 PM,19,Thursday,44,16,7,13,80,normal
9,Perambur,13.1070,80.2320,8:30:00 PM,19,Thursday,95,13,7,20,135,high
9,Perambur,13.1070,80.2320,8:45:00 PM,19,Thursday,42,13,8,13,76,normal
9,Perambur,13.1070,80.2320,9:00:00 PM,19,Thursday,69,7,13,9,98,normal
9,Perambur,13.1070,80.2320,9:15:00 PM,19,Thursday,99,4,12,16,131,high
9,Perambur,13.1070,80.2320,9:30:00 PM,19,Thursday,56,18,8,25,107,normal
9,Perambur,13.1070,80.2320,9:45:00 PM,19,Thursday,89,10,8,6,113,normal
9,Perambur,13.1070,80.2320,10:00:00 PM,19,Thursday,15,1,0,9,25,low
9,Perambur,13.1070,80.2320,10:15:00 PM,19,Thursday,16,1,0,21,38,low
9,Perambur,13.1070,80.2320,10:30:00 PM,19,Thursday,10,3,1,15,29,low
9,Perambur,13.1070,80.2320,10:45:00 PM,19,Thursday,12,3,1,25,41,low
9,Perambur,13.1070,80.2320,11:00:00 PM,19,Thursday,10,3,0,28,41,low
9,Perambur,13.1070,80.2320,11:15:00 PM,19,Thursday,12,3,0,11,26,low
9,Perambur,13.1070,80.2320,11:30:00 PM,19,Thursday,13,4,0,15,32,low
9,Perambur,13.1070,80.2320,11:45:00 PM,19,Thursday,11,0,1,19,31,low
9,Perambur,13.1070,80.2320,12:00:00 AM,20,Friday,13,4,0,28,45,low
9,Perambur,13.1070,80.2320,12:15:00 AM,20,Friday,10,3,1,11,25,low
9,Perambur,13.1070,80.2320,12:30:00 AM,20,Friday,13,1,0,13,27,low
9,Perambur,13.1070,80.2320,12:45:00 AM,20,Friday,10,3,1,11,25,low
9,Perambur,13.1070,80.2320,1:00:00 AM,20,Friday,9,4,0,23,36,low
9,Perambur,13.1070,80.2320,1:15:00 AM,20,Friday,16,4,1,28,49,low
9,Perambur,13.1070,80.2320,1:30:00 AM,20,Friday,13,3,0,15,31,low
9,Perambur,13.1070,80.2320,1:45:00 AM,20,Friday,15,1,1,10,27,low
9,Perambur,13.1070,80.2320,2:00:00 AM,20,Friday,17,4,1,18,40,low
9,Perambur,13.1070,80.2320,2:15:00 AM,20,Friday,9,2,1,18,30,low
9,Perambur,13.1070,80.2320,2:30:00 AM,20,Friday,16,4,1,17,38,low
9,Perambur,13.1070,80.2320,2:45:00 AM,20,Friday,12,5,1,26,44,low
9,Perambur,13.1070,80.2320,3:00:00 AM,20,Friday,10,2,0,32,44,low
9,Perambur,13.1070,80.2320,3:15:00 AM,20,Friday,8,2,0,32,42,low
9,Perambur,13.1070,80.2320,3:30:00 AM,20,Friday,12,0,1,27,40,low
9,Perambur,13.1070,80.2320,3:45:00 AM,20,Friday,12,3,1,13,29,low
9,Perambur,13.1070,80.2320,4:00:00 AM,20,Friday,11,0,0,32,43,low
9,Perambur,13.1070,80.2320,4:15:00 AM,20,Friday,50,4,2,12,68,normal
9,Perambur,13.1070,80.2320,4:30:00 AM,20,Friday,21,11,4,7,43,low
9,Perambur,13.1070,80.2320,4:45:00 AM,20,Friday,68,9,4,12,93,normal
9,Perambur,13.1070,80.2320,5:00:00 AM,20,Friday,64,5,5,12,86,normal
9,Perambur,13.1070,80.2320,5:15:00 AM,20,Friday,24,5,0,8,37,low
9,Perambur,13.1070,80.2320,5:30:00 AM,20,Friday,24,10,1,9,44,low
9,Perambur,13.1070,80.2320,5:45:00 AM,20,Friday,55,4,6,8,73,normal
9,Perambur,13.1070,80.2320,6:00:00 AM,20,Friday,37,12,5,12,66,normal
9,Perambur,13.1070,80.2320,6:15:00 AM,20,Friday,32,10,4,8,54,low
9,Perambur,13.1070,80.2320,6:30:00 AM,20,Friday,23,6,4,12,45,low
9,Perambur,13.1070,80.2320,6:45:00 AM,20,Friday,57,10,1,9,77,normal
9,Perambur,13.1070,80.2320,7:00:00 AM,20,Friday,47,5,2,10,64,normal
9,Perambur,13.1070,80.2320,7:15:00 AM,20,Friday,21,5,4,12,42,low
9,Perambur,13.1070,80.2320,7:30:00 AM,20,Friday,64,5,1,9,79,normal
9,Perambur,13.1070,80.2320,7:45:00 AM,20,Friday,43,9,4,9,65,normal
9,Perambur,13.1070,80.2320,8:00:00 AM,20,Friday,45,13,2,9,69,normal
9,Perambur,13.1070,80.2320,8:15:00 AM,20,Friday,47,6,0,12,65,normal
9,Perambur,13.1070,80.2320,8:30:00 AM,20,Friday,45,17,4,9,75,normal
9,Perambur,13.1070,80.2320,8:45:00 AM,20,Friday,48,6,0,10,64,normal
9,Perambur,13.1070,80.2320,9:00:00 AM,20,Friday,44,9,0,9,62,normal
9,Perambur,13.1070,80.2320,9:15:00 AM,20,Friday,115,40,12,2,169,high
9,Perambur,13.1070,80.2320,9:30:00 AM,20,Friday,139,49,15,1,204,heavy
9,Perambur,13.1070,80.2320,9:45:00 AM,20,Friday,98,50,9,3,160,high
9,Perambur,13.1070,80.2320,10:00:00 AM,20,Friday,126,56,15,1,198,heavy
9,Perambur,13.1070,80.2320,10:15:00 AM,20,Friday,157,44,9,2,212,heavy
9,Perambur,13.1070,80.2320,10:30:00 AM,20,Friday,134,40,19,2,195,heavy
9,Perambur,13.1070,80.2320,10:45:00 AM,20,Friday,138,51,19,1,209,heavy
9,Perambur,13.1070,80.2320,11:00:00 AM,20,Friday,130,38,11,2,181,heavy
9,Perambur,13.1070,80.2320,11:15:00 AM,20,Friday,123,39,23,2,187,heavy
9,Perambur,13.1070,80.2320,11:30:00 AM,20,Friday,110,50,11,0,171,heavy
9,Perambur,13.1070,80.2320,11:45:00 AM,20,Friday,134,59,12,2,207,heavy
9,Perambur,13.1070,80.2320,12:00:00 PM,20,Friday,145,38,19,1,203,heavy
9,Perambur,13.1070,80.2320,12:15:00 PM,20,Friday,126,43,9,2,180,heavy
9,Perambur,13.1070,80.2320,12:30:00 PM,20,Friday,131,48,10,2,191,heavy
9,Perambur,13.1070,80.2320,12:45:00 PM,20,Friday,113,56,9,3,181,heavy
9,Perambur,13.1070,80.2320,1:00:00 PM,20,Friday,119,57,20,4,200,heavy
9,Perambur,13.1070,80.2320,1:15:00 PM,20,Friday,143,42,8,0,193,heavy
9,Perambur,13.1070,80.2320,1:30:00 PM,20,Friday,123,44,24,1,192,heavy
9,Perambur,13.1070,80.2320,1:45:00 PM,20,Friday,143,49,17,1,210,heavy
9,Perambur,13.1070,80.2320,2:00:00 PM,20,Friday,107,50,17,3,177,heavy
9,Perambur,13.1070,80.2320,2:15:00 PM,20,Friday,151,52,9,2,214,heavy
9,Perambur,13.1070,80.2320,2:30:00 PM,20,Friday,133,43,11,3,190,heavy
9,Perambur,13.1070,80.2320,2:45:00 PM,20,Friday,109,57,10,1,177,heavy
9,Perambur,13.1070,80.2320,3:00:00 PM,20,Friday,121,48,16,3,188,heavy
9,Perambur,13.1070,80.2320,3:15:00 PM,20,Friday,59,22,19,1,101,normal
9,Perambur,13.1070,80.2320,3:30:00 PM,20,Friday,52,23,12,2,89,normal
9,Perambur,13.1070,80.2320,3:45:00 PM,20,Friday,81,23,7,2,113,normal
9,Perambur,13.1070,80.2320,4:00:00 PM,20,Friday,65,26,5,0,96,normal
9,Perambur,13.1070,80.2320,4:15:00 PM,20,Friday,71,18,10,1,100,normal
9,Perambur,13.1070,80.2320,4:30:00 PM,20,Friday,57,22,14,2,95,normal
9,Perambur,13.1070,80.2320,4:45:00 PM,20,Friday,36,22,7,1,66,normal
9,Perambur,13.1070,80.2320,5:00:00 PM,20,Friday,42,21,4,0,67,normal
9,Perambur,13.1070,80.2320,5:15:00 PM,20,Friday,55,15,18,1,89,normal
9,Perambur,13.1070,80.2320,5:30:00 PM,20,Friday,59,17,10,2,88,normal
9,Perambur,13.1070,80.2320,5:45:00 PM,20,Friday,36,18,17,1,72,normal
9,Perambur,13.1070,80.2320,6:00:00 PM,20,Friday,71,22,0,2,95,normal
9,Perambur,13.1070,80.2320,6:15:00 PM,20,Friday,51,17,12,0,80,normal
9,Perambur,13.1070,80.2320,6:30:00 PM,20,Friday,63,16,18,1,98,normal
9,Perambur,13.1070,80.2320,6:45:00 PM,20,Friday,60,15,1,0,76,normal
9,Perambur,13.1070,80.2320,7:00:00 PM,20,Friday,52,19,2,1,74,normal
9,Perambur,13.1070,80.2320,7:15:00 PM,20,Friday,28,7,3,6,44,low
9,Perambur,13.1070,80.2320,7:30:00 PM,20,Friday,32,4,3,10,49,low
9,Perambur,13.1070,80.2320,7:45:00 PM,20,Friday,23,6,3,0,32,low
9,Perambur,13.1070,80.2320,8:00:00 PM,20,Friday,19,4,0,4,27,low
9,Perambur,13.1070,80.2320,8:15:00 PM,20,Friday,35,2,0,4,41,low
9,Perambur,13.1070,80.2320,8:30:00 PM,20,Friday,25,1,3,1,30,low
9,Perambur,13.1070,80.2320,8:45:00 PM,20,Friday,39,9,3,2,53,low
9,Perambur,13.1070,80.2320,9:00:00 PM,20,Friday,35,5,4,1,45,low
9,Perambur,13.1070,80.2320,9:15:00 PM,20,Friday,42,8,2,8,60,low
9,Perambur,13.1070,80.2320,9:30:00 PM,20,Friday,22,2,5,3,32,low
9,Perambur,13.1070,80.2320,9:45:00 PM,20,Friday,18,4,3,8,33,low
9,Perambur,13.1070,80.2320,10:00:00 PM,20,Friday,17,1,0,10,28,low
9,Perambur,13.1070,80.2320,10:15:00 PM,20,Friday,15,4,0,21,40,low
9,Perambur,13.1070,80.2320,10:30:00 PM,20,Friday,11,2,1,35,49,low
9,Perambur,13.1070,80.2320,10:45:00 PM,20,Friday,13,4,0,9,26,low
9,Perambur,13.1070,80.2320,11:00:00 PM,20,Friday,11,1,0,16,28,low
9,Perambur,13.1070,80.2320,11:15:00 PM,20,Friday,8,1,0,29,38,low
9,Perambur,13.1070,80.2320,11:30:00 PM,20,Friday,15,4,1,9,29,low
9,Perambur,13.1070,80.2320,11:45:00 PM,20,Friday,12,2,0,14,28,low
9,Perambur,13.1070,80.2320,12:00:00 AM,21,Sunday,17,4,1,27,49,low
9,Perambur,13.1070,80.2320,12:15:00 AM,21,Sunday,15,4,1,19,39,low
9,Perambur,13.1070,80.2320,12:30:00 AM,21,Sunday,12,2,0,10,24,low
9,Perambur,13.1070,80.2320,12:45:00 AM,21,Sunday,12,3,1,21,37,low
9,Perambur,13.1070,80.2320,1:00:00 AM,21,Sunday,14,0,1,13,28,low
9,Perambur,13.1070,80.2320,1:15:00 AM,21,Sunday,16,0,0,30,46,low
9,Perambur,13.1070,80.2320,1:30:00 AM,21,Sunday,13,0,1,28,42,low
9,Perambur,13.1070,80.2320,1:45:00 AM,21,Sunday,13,1,0,10,24,low
9,Perambur,13.1070,80.2320,2:00:00 AM,21,Sunday,15,4,0,21,40,low
9,Perambur,13.1070,80.2320,2:15:00 AM,21,Sunday,9,1,0,16,26,low
9,Perambur,13.1070,80.2320,2:30:00 AM,21,Sunday,17,2,0,18,37,low
9,Perambur,13.1070,80.2320,2:45:00 AM,21,Sunday,9,2,1,7,19,low
9,Perambur,13.1070,80.2320,3:00:00 AM,21,Sunday,16,4,1,21,42,low
9,Perambur,13.1070,80.2320,3:15:00 AM,21,Sunday,9,0,0,27,36,low
9,Perambur,13.1070,80.2320,3:30:00 AM,21,Sunday,11,1,1,10,23,low
9,Perambur,13.1070,80.2320,3:45:00 AM,21,Sunday,10,2,1,21,34,low
9,Perambur,13.1070,80.2320,4:00:00 AM,21,Sunday,9,2,0,29,40,low
9,Perambur,13.1070,80.2320,4:15:00 AM,21,Sunday,80,19,5,14,118,normal
9,Perambur,13.1070,80.2320,4:30:00 AM,21,Sunday,77,19,6,9,111,normal
9,Perambur,13.1070,80.2320,4:45:00 AM,21,Sunday,73,13,7,14,107,normal
9,Perambur,13.1070,80.2320,5:00:00 AM,21,Sunday,73,5,6,4,88,normal
9,Perambur,13.1070,80.2320,5:15:00 AM,21,Sunday,66,22,6,9,103,normal
9,Perambur,13.1070,80.2320,5:30:00 AM,21,Sunday,35,6,3,4,48,low
9,Perambur,13.1070,80.2320,5:45:00 AM,21,Sunday,60,1,9,4,74,normal
9,Perambur,13.1070,80.2320,6:00:00 AM,21,Sunday,72,30,22,4,128,normal
9,Perambur,13.1070,80.2320,6:15:00 AM,21,Sunday,82,12,30,0,124,normal
9,Perambur,13.1070,80.2320,6:30:00 AM,21,Sunday,106,12,25,2,145,high
9,Perambur,13.1070,80.2320,6:45:00 AM,21,Sunday,109,13,19,2,143,high
9,Perambur,13.1070,80.2320,7:00:00 AM,21,Sunday,102,19,19,3,143,high
9,Perambur,13.1070,80.2320,7:15:00 AM,21,Sunday,117,34,44,2,197,heavy
9,Perambur,13.1070,80.2320,7:30:00 AM,21,Sunday,113,16,15,2,146,high
9,Perambur,13.1070,80.2320,7:45:00 AM,21,Sunday,80,10,23,0,113,normal
9,Perambur,13.1070,80.2320,8:00:00 AM,21,Sunday,74,14,32,3,123,normal
9,Perambur,13.1070,80.2320,8:15:00 AM,21,Sunday,97,12,29,1,139,high
9,Perambur,13.1070,80.2320,8:30:00 AM,21,Sunday,100,15,30,3,148,high
9,Perambur,13.1070,80.2320,8:45:00 AM,21,Sunday,110,27,34,2,173,heavy
9,Perambur,13.1070,80.2320,9:00:00 AM,21,Sunday,93,10,20,2,125,normal
9,Perambur,13.1070,80.2320,9:15:00 AM,21,Sunday,57,17,13,10,97,normal
9,Perambur,13.1070,80.2320,9:30:00 AM,21,Sunday,9,18,28,21,76,normal
9,Perambur,13.1070,80.2320,9:45:00 AM,21,Sunday,85,18,8,4,115,normal
9,Perambur,13.1070,80.2320,10:00:00 AM,21,Sunday,53,6,23,11,93,normal
9,Perambur,13.1070,80.2320,10:15:00 AM,21,Sunday,73,9,34,26,142,high
9,Perambur,13.1070,80.2320,10:30:00 AM,21,Sunday,62,15,29,22,128,normal
9,Perambur,13.1070,80.2320,10:45:00 AM,21,Sunday,49,15,18,13,95,normal
9,Perambur,13.1070,80.2320,11:00:00 AM,21,Sunday,41,7,5,16,69,normal
9,Perambur,13.1070,80.2320,11:15:00 AM,21,Sunday,36,5,8,22,71,normal
9,Perambur,13.1070,80.2320,11:30:00 AM,21,Sunday,47,4,8,17,76,normal
9,Perambur,13.1070,80.2320,11:45:00 AM,21,Sunday,54,6,13,23,96,normal
9,Perambur,13.1070,80.2320,12:00:00 PM,21,Sunday,43,4,3,21,71,normal
9,Perambur,13.1070,80.2320,12:15:00 PM,21,Sunday,16,4,3,20,43,low
9,Perambur,13.1070,80.2320,12:30:00 PM,21,Sunday,24,5,7,17,53,low
9,Perambur,13.1070,80.2320,12:45:00 PM,21,Sunday,19,5,12,25,61,normal
9,Perambur,13.1070,80.2320,1:00:00 PM,21,Sunday,23,5,2,24,54,low
9,Perambur,13.1070,80.2320,1:15:00 PM,21,Sunday,83,15,4,11,113,normal
9,Perambur,13.1070,80.2320,1:30:00 PM,21,Sunday,35,19,27,14,95,normal
9,Perambur,13.1070,80.2320,1:45:00 PM,21,Sunday,60,26,25,14,125,normal
9,Perambur,13.1070,80.2320,2:00:00 PM,21,Sunday,38,13,12,4,67,normal
9,Perambur,13.1070,80.2320,2:15:00 PM,21,Sunday,59,11,10,16,96,normal
9,Perambur,13.1070,80.2320,2:30:00 PM,21,Sunday,31,9,14,13,67,normal
9,Perambur,13.1070,80.2320,2:45:00 PM,21,Sunday,33,13,10,17,73,normal
9,Perambur,13.1070,80.2320,3:00:00 PM,21,Sunday,84,15,6,10,115,normal
9,Perambur,13.1070,80.2320,3:15:00 PM,21,Sunday,38,12,8,11,69,normal
9,Perambur,13.1070,80.2320,3:30:00 PM,21,Sunday,68,16,11,8,103,normal
9,Perambur,13.1070,80.2320,3:45:00 PM,21,Sunday,46,14,18,7,85,normal
9,Perambur,13.1070,80.2320,4:00:00 PM,21,Sunday,111,13,16,6,146,high
9,Perambur,13.1070,80.2320,4:15:00 PM,21,Sunday,114,17,27,6,164,high
9,Perambur,13.1070,80.2320,4:30:00 PM,21,Sunday,95,18,19,6,138,high
9,Perambur,13.1070,80.2320,4:45:00 PM,21,Sunday,92,30,38,4,164,high
9,Perambur,13.1070,80.2320,5:00:00 PM,21,Sunday,102,17,27,7,153,high
9,Perambur,13.1070,80.2320,5:15:00 PM,21,Sunday,68,10,27,6,111,normal
9,Perambur,13.1070,80.2320,5:30:00 PM,21,Sunday,82,18,39,4,143,high
9,Perambur,13.1070,80.2320,5:45:00 PM,21,Sunday,98,33,43,9,183,heavy
9,Perambur,13.1070,80.2320,6:00:00 PM,21,Sunday,96,31,28,6,161,high
9,Perambur,13.1070,80.2320,6:15:00 PM,21,Sunday,99,11,29,4,143,high
9,Perambur,13.1070,80.2320,6:30:00 PM,21,Sunday,80,18,21,5,124,normal
9,Perambur,13.1070,80.2320,6:45:00 PM,21,Sunday,79,10,12,28,129,normal
9,Perambur,13.1070,80.2320,7:00:00 PM,21,Sunday,60,11,12,11,94,normal
9,Perambur,13.1070,80.2320,7:15:00 PM,21,Sunday,52,18,11,20,101,normal
9,Perambur,13.1070,80.2320,7:30:00 PM,21,Sunday,98,4,13,19,134,high
9,Perambur,13.1070,80.2320,7:45:00 PM,21,Sunday,56,6,13,19,94,normal
9,Perambur,13.1070,80.2320,8:00:00 PM,21,Sunday,69,12,11,19,111,normal
9,Perambur,13.1070,80.2320,8:15:00 PM,21,Sunday,46,14,8,6,74,normal
9,Perambur,13.1070,80.2320,8:30:00 PM,21,Sunday,63,18,15,27,123,normal
9,Perambur,13.1070,80.2320,8:45:00 PM,21,Sunday,39,8,11,15,73,normal
9,Perambur,13.1070,80.2320,9:00:00 PM,21,Sunday,56,12,9,25,102,normal
9,Perambur,13.1070,80.2320,9:15:00 PM,21,Sunday,74,13,7,11,105,normal
9,Perambur,13.1070,80.2320,9:30:00 PM,21,Sunday,57,4,11,14,86,normal
9,Perambur,13.1070,80.2320,9:45:00 PM,21,Sunday,75,13,11,26,125,normal
9,Perambur,13.1070,80.2320,10:00:00 PM,21,Sunday,10,2,0,26,38,low
9,Perambur,13.1070,80.2320,10:15:00 PM,21,Sunday,13,3,0,11,27,low
9,Perambur,13.1070,80.2320,10:30:00 PM,21,Sunday,15,3,1,10,29,low
9,Perambur,13.1070,80.2320,10:45:00 PM,21,Sunday,14,2,1,24,41,low
9,Perambur,13.1070,80.2320,11:00:00 PM,21,Sunday,18,4,1,22,45,low
9,Perambur,13.1070,80.2320,11:15:00 PM,21,Sunday,12,3,0,7,22,low
9,Perambur,13.1070,80.2320,11:30:00 PM,21,Sunday,9,1,1,29,40,low
9,Perambur,13.1070,80.2320,11:45:00 PM,21,Sunday,7,2,1,12,22,low
9,Perambur,13.1070,80.2320,12:00:00 AM,22,Saturday,8,2,0,25,35,low
9,Perambur,13.1070,80.2320,12:15:00 AM,22,Saturday,12,2,0,19,33,low
9,Perambur,13.1070,80.2320,12:30:00 AM,22,Saturday,8,4,1,10,23,low
9,Perambur,13.1070,80.2320,12:45:00 AM,22,Saturday,7,1,1,23,32,low
9,Perambur,13.1070,80.2320,1:00:00 AM,22,Saturday,14,3,1,14,32,low
9,Perambur,13.1070,80.2320,1:15:00 AM,22,Saturday,15,4,0,18,37,low
9,Perambur,13.1070,80.2320,1:30:00 AM,22,Saturday,9,1,1,13,24,low
9,Perambur,13.1070,80.2320,1:45:00 AM,22,Saturday,13,0,1,13,27,low
9,Perambur,13.1070,80.2320,2:00:00 AM,22,Saturday,14,5,0,10,29,low
9,Perambur,13.1070,80.2320,2:15:00 AM,22,Saturday,10,3,1,31,45,low
9,Perambur,13.1070,80.2320,2:30:00 AM,22,Saturday,10,3,0,7,20,low
9,Perambur,13.1070,80.2320,2:45:00 AM,22,Saturday,14,0,1,30,45,low
9,Perambur,13.1070,80.2320,3:00:00 AM,22,Saturday,12,1,1,28,42,low
9,Perambur,13.1070,80.2320,3:15:00 AM,22,Saturday,14,2,1,10,27,low
9,Perambur,13.1070,80.2320,3:30:00 AM,22,Saturday,16,2,1,20,39,low
9,Perambur,13.1070,80.2320,3:45:00 AM,22,Saturday,8,3,0,30,41,low
9,Perambur,13.1070,80.2320,4:00:00 AM,22,Saturday,9,3,0,14,26,low
9,Perambur,13.1070,80.2320,4:15:00 AM,22,Saturday,68,25,2,13,108,normal
9,Perambur,13.1070,80.2320,4:30:00 AM,22,Saturday,49,23,7,12,91,normal
9,Perambur,13.1070,80.2320,4:45:00 AM,22,Saturday,92,17,8,12,129,normal
9,Perambur,13.1070,80.2320,5:00:00 AM,22,Saturday,99,21,6,11,137,high
9,Perambur,13.1070,80.2320,5:15:00 AM,22,Saturday,77,18,4,0,99,normal
9,Perambur,13.1070,80.2320,5:30:00 AM,22,Saturday,66,4,6,11,87,normal
9,Perambur,13.1070,80.2320,5:45:00 AM,22,Saturday,72,5,3,8,88,normal
9,Perambur,13.1070,80.2320,6:00:00 AM,22,Saturday,116,13,19,2,150,high
9,Perambur,13.1070,80.2320,6:15:00 AM,22,Saturday,129,29,39,1,198,heavy
9,Perambur,13.1070,80.2320,6:30:00 AM,22,Saturday,134,20,18,3,175,heavy
9,Perambur,13.1070,80.2320,6:45:00 AM,22,Saturday,101,18,36,2,157,high
9,Perambur,13.1070,80.2320,7:00:00 AM,22,Saturday,131,32,27,1,191,heavy
9,Perambur,13.1070,80.2320,7:15:00 AM,22,Saturday,91,26,29,0,146,high
9,Perambur,13.1070,80.2320,7:30:00 AM,22,Saturday,100,29,16,5,150,high
9,Perambur,13.1070,80.2320,7:45:00 AM,22,Saturday,101,28,17,3,149,high
9,Perambur,13.1070,80.2320,8:00:00 AM,22,Saturday,79,27,44,4,154,high
9,Perambur,13.1070,80.2320,8:15:00 AM,22,Saturday,106,16,25,3,150,high
9,Perambur,13.1070,80.2320,8:30:00 AM,22,Saturday,101,11,21,1,134,high
9,Perambur,13.1070,80.2320,8:45:00 AM,22,Saturday,108,25,28,3,164,high
9,Perambur,13.1070,80.2320,9:00:00 AM,22,Saturday,90,18,19,1,128,normal
9,Perambur,13.1070,80.2320,9:15:00 AM,22,Saturday,67,12,27,25,131,high
9,Perambur,13.1070,80.2320,9:30:00 AM,22,Saturday,26,4,24,20,74,normal
9,Perambur,13.1070,80.2320,9:45:00 AM,22,Saturday,33,4,6,11,54,low
9,Perambur,13.1070,80.2320,10:00:00 AM,22,Saturday,54,7,5,24,90,normal
9,Perambur,13.1070,80.2320,10:15:00 AM,22,Saturday,55,21,17,15,108,normal
9,Perambur,13.1070,80.2320,10:30:00 AM,22,Saturday,36,23,19,24,102,normal
9,Perambur,13.1070,80.2320,10:45:00 AM,22,Saturday,32,16,26,10,84,normal
9,Perambur,13.1070,80.2320,11:00:00 AM,22,Saturday,28,6,2,21,57,low
9,Perambur,13.1070,80.2320,11:15:00 AM,22,Saturday,57,4,6,16,83,normal
9,Perambur,13.1070,80.2320,11:30:00 AM,22,Saturday,51,4,6,19,80,normal
9,Perambur,13.1070,80.2320,11:45:00 AM,22,Saturday,25,6,12,19,62,normal
9,Perambur,13.1070,80.2320,12:00:00 PM,22,Saturday,40,6,7,20,73,normal
9,Perambur,13.1070,80.2320,12:15:00 PM,22,Saturday,52,6,13,20,91,normal
9,Perambur,13.1070,80.2320,12:30:00 PM,22,Saturday,46,7,3,24,80,normal
9,Perambur,13.1070,80.2320,12:45:00 PM,22,Saturday,34,4,3,22,63,normal
9,Perambur,13.1070,80.2320,1:00:00 PM,22,Saturday,32,7,2,17,58,low
9,Perambur,13.1070,80.2320,1:15:00 PM,22,Saturday,6,22,25,13,66,normal
9,Perambur,13.1070,80.2320,1:30:00 PM,22,Saturday,74,21,15,14,124,normal
9,Perambur,13.1070,80.2320,1:45:00 PM,22,Saturday,75,11,13,13,112,normal
9,Perambur,13.1070,80.2320,2:00:00 PM,22,Saturday,17,21,23,9,70,normal
9,Perambur,13.1070,80.2320,2:15:00 PM,22,Saturday,84,12,32,13,141,high
9,Perambur,13.1070,80.2320,2:30:00 PM,22,Saturday,44,23,13,18,98,normal
9,Perambur,13.1070,80.2320,2:45:00 PM,22,Saturday,40,21,12,4,77,normal
9,Perambur,13.1070,80.2320,3:00:00 PM,22,Saturday,45,12,22,10,89,normal
9,Perambur,13.1070,80.2320,3:15:00 PM,22,Saturday,67,23,12,14,116,normal
9,Perambur,13.1070,80.2320,3:30:00 PM,22,Saturday,89,11,23,9,132,high
9,Perambur,13.1070,80.2320,3:45:00 PM,22,Saturday,37,10,22,16,85,normal
9,Perambur,13.1070,80.2320,4:00:00 PM,22,Saturday,113,8,22,7,150,high
9,Perambur,13.1070,80.2320,4:15:00 PM,22,Saturday,128,11,38,4,181,heavy
9,Perambur,13.1070,80.2320,4:30:00 PM,22,Saturday,83,29,30,4,146,high
9,Perambur,13.1070,80.2320,4:45:00 PM,22,Saturday,118,21,20,6,165,high
9,Perambur,13.1070,80.2320,5:00:00 PM,22,Saturday,89,25,32,4,150,high
9,Perambur,13.1070,80.2320,5:15:00 PM,22,Saturday,111,25,25,4,165,high
9,Perambur,13.1070,80.2320,5:30:00 PM,22,Saturday,94,15,21,4,134,high
9,Perambur,13.1070,80.2320,5:45:00 PM,22,Saturday,107,26,31,5,169,high
9,Perambur,13.1070,80.2320,6:00:00 PM,22,Saturday,103,28,33,6,170,high
9,Perambur,13.1070,80.2320,6:15:00 PM,22,Saturday,91,19,40,7,157,high
9,Perambur,13.1070,80.2320,6:30:00 PM,22,Saturday,94,24,44,4,166,high
9,Perambur,13.1070,80.2320,6:45:00 PM,22,Saturday,79,5,11,27,122,normal
9,Perambur,13.1070,80.2320,7:00:00 PM,22,Saturday,49,14,14,14,91,normal
9,Perambur,13.1070,80.2320,7:15:00 PM,22,Saturday,85,13,12,11,121,normal
9,Perambur,13.1070,80.2320,7:30:00 PM,22,Saturday,62,4,14,6,86,normal
9,Perambur,13.1070,80.2320,7:45:00 PM,22,Saturday,59,21,11,26,117,normal
9,Perambur,13.1070,80.2320,8:00:00 PM,22,Saturday,76,11,15,17,119,normal
9,Perambur,13.1070,80.2320,8:15:00 PM,22,Saturday,74,15,9,7,105,normal
9,Perambur,13.1070,80.2320,8:30:00 PM,22,Saturday,88,12,17,10,127,normal
9,Perambur,13.1070,80.2320,8:45:00 PM,22,Saturday,60,9,8,18,95,normal
9,Perambur,13.1070,80.2320,9:00:00 PM,22,Saturday,47,15,8,4,74,normal
9,Perambur,13.1070,80.2320,9:15:00 PM,22,Saturday,64,18,10,8,100,normal
